1	១
Telayante	តេលយន្តេ
Temāsaṃ	តេមាសំ
Tena	តេន
Tenetametassa	តេនេតមេតស្ស
Tenāha	តេនាហ
Tenāyaṃ	តេនាយំ
Tepajja	តេបជ្ជ
Tepajjubho	តេបជ្ជុភោ
Tepi	តេបិ
Tepiṭakaṃ	តេបិដកំ
Tesaṃ	តេសំ
Tesu	តេសុ
Thaddhavisamabhūmibhāgasmiñhi	ថទ្ធវិសមភូមិភាគស្មិញ្ហិ
Thalajā	ថលជា
Therassa	ថេរស្ស
Therassāpi	ថេរស្សាបិ
Thero	ថេរោ
Tikatikañceva	តិកតិកញ្ចេវ
Tikañca	តិកញ្ច
Tike	តិកេ
Tiriyabhāgehi	តិរិយភាគេហិ
Tisahassimahāsahassilokadhātuyā	តិសហស្សិមហាសហស្សិលោកធាតុយា
Tissassa	តិស្សស្ស
Tisso	តិស្សោ
Tivaggasaṅgahāni	តិវគ្គសង្គហានិ
Tiṇalatādigahanacchanne	តិណលតាទិគហនច្ឆន្នេ
Tiṇapaṇṇamattikāsu	តិណបណ្ណមត្តិកាសុ
Tulābhūto	តុលាភូតោ
Tusitapurato	តុសិតបុរតោ
Tuṭṭhahaṭṭho	តុដ្ឋហដ្ឋោ
Tvaṃ	ត្វំ
Tāni	តានិ
Tānipajja	តានិបជ្ជ
Tāpasapabbajjaṃ	តាបសបព្ពជ្ជំ
Tārāgaṇā	តារាគណា
Tāvadeva	តាវទេវ
Tāvatā	តាវតា
Tīsupi	តីសុបិ
Ubbiggā	ឧព្ពិគ្គា
Ubhinnamantare	ឧភិន្នមន្តរេ
Ubhinnampi	ឧភិន្នម្បិ
Ubhopi	ឧភោបិ
Udakaṃ	ឧទកំ
Uddhaṃ	ឧទ្ធំ
Ukkuṭṭhisaddā	ឧក្កុដ្ឋិសទ្ទា
Upagacchuṃ	ឧបគច្ឆុំ
Uparibhāgena	ឧបរិភាគេន
Upekkhati	ឧបេក្ខតិ
Upekkhāpāramitaṃ	ឧបេក្ខាបារមិតំ
Upeti	ឧបេតិ
Uppajjante	ឧប្បជ្ជន្តេ
Upāgamiṃ	ឧបាគមិំ
Ussīsake	ឧស្សីសកេ
Uttarimanussadhammapeyyālaṃ	ឧត្តរិមនុស្សធម្មបេយ្យាលំ
Uttarā	ឧត្តរា
Vamate	វមតេ
Vasamānāpi	វសមានាបិ
Vasībhūto	វសីភូតោ
Vedajātaṃ	វេទជាតំ
Vedayanti	វេទយន្តិ
Vemātikabhātā	វេមាតិកភាតា
Vibhaṅgappakaraṇaṃ	វិភង្គប្បករណំ
Vicinanto	វិចិនន្តោ
Vicittapupphā	វិចិត្តបុប្ផា
Vidhūpayaṃ	វិធូបយំ
Vimalo	វិមលោ
Vinayadharabhikkhūnañhi	វិនយធរភិក្ខូនញ្ហិ
Vinayamattameva	វិនយមត្តមេវ
Vinayamattassapi	វិនយមត្តស្សបិ
Vinayapiṭake	វិនយបិដកេ
Vinayatthavidūhi	វិនយត្ថវិទូហិ
Vinayañca	វិនយញ្ច
Vinaye	វិនយេ
Visayato	វិសយតោ
Visaṅkhāragataṃ	វិសង្ខារគតំ
Visesena	វិសេសេន
Vissatthā	វិស្សត្ថា
Visuddhimagge	វិសុទ្ធិមគ្គេ
Visuddhācārasīlena	វិសុទ្ធាចារសីលេន
Visākhā	វិសាខា
Vitathaṃ	វិតថំ
Vitaṇḍavādī	វិតណ្ឌវាទី
Vitthārikaṃ	វិត្ថារិកំ
Vitthāriyamānaṃ	វិត្ថារិយមានំ
Vitthāro	វិត្ថារោ
Vividhavisesanayattā	វិវិធវិសេសនយត្តា
Vividhā	វិវិធា
Vuttañhetaṃ	វុត្តញ្ហេតំ
Vuttādhikā	វុត្តាធិកា
Vākacīraṃ	វាកចីរំ
Vāpitaṃ	វាបិតំ
Vātaṃ	វាតំ
Vīriyapāramitaṃ	វីរិយបារមិតំ
Yadi	យទិ
Yadimassa	យទិមស្ស
Yadā	យទា
Yakkho	យក្ខោ
Yamahaṃ	យមហំ
Yamakapāṭihāriyaṃ	យមកបាដិហារិយំ
Yamakasālānamantare	យមកសាលានមន្តរេ
Yamhi	យម្ហិ
Yasmā	យស្មា
Yassa	យស្ស
Yathā	យថា
Yathānupubbaṃ	យថានុបុព្ពំ
Yathāpi	យថាបិ
Yathāvutteneva	យថាវុត្តេនេវ
Yato	យតោ
Yatohaṃ	យតោហំ
Yañca	យញ្ច
Yaṃ	យំ
Yaṃnūnimaṃ	យំនូនិមំ
Ye	យេ
Yo	យោ
Yā	យា
Yāvatā	យាវតា
a	អ
abbhokāsāvāso	អព្ភោកាសាវាសោ
abbhuggantvā	អព្ភុគ្គន្ត្វា
abbhutadhamma	អព្ភុតធម្ម
abbhutadhammaṃ	អព្ភុតធម្មំ
abbhutā	អព្ភុតា
abbhācikkhati	អព្ភាចិក្ខតិ
abhayo	អភយោ
abhibhū	អភិភូ
abhidhammadesanāpariyosānañca	អភិធម្មទេសនាបរិយោសានញ្ច
abhidhammakathaṃ	អភិធម្មកថំ
abhidhammanayasamuddaṃ	អភិធម្មនយសមុទ្ទំ
abhidhammapiṭakanti	អភិធម្មបិដកន្តិ
abhidhammapiṭakaṃ	អភិធម្មបិដកំ
abhidhammapiṭake	អភិធម្មបិដកេ
abhidhammassa	អភិធម្មស្ស
abhidhammatantiṃ	អភិធម្មតន្តិំ
abhidhammato	អភិធម្មតោ
abhidhammañca	អភិធម្មញ្ច
abhidhammaṃ	អភិធម្មំ
abhidhamme	អភិធម្មេ
abhidhammo	អភិធម្មោ
abhidhammoti	អភិធម្មោតិ
abhijāti	អភិជាតិ
abhikkama	អភិក្កម
abhikkamanti	អភិក្កមន្តិ
abhikkantavaṇṇātiādīsu	អភិក្កន្តវណ្ណាតិអាទីសុ
abhilakkhitātiādīsu	អភិលក្ខិតាតិអាទីសុ
abhimukho	អភិមុខោ
abhinanditabbaṃ	អភិនន្ទិតព្ពំ
abhinīhāro	អភិនីហារោ
abhiravanti	អភិរវន្តិ
abhirūpo	អភិរូបោ
abhisaddo	អភិសទ្ទោ
abhisamayo	អភិសមយោ
abhisamayā	អភិសមយា
abhisambodhi	អភិសម្ពោធិ
abhisaṅkhataṃ	អភិសង្ខតំ
abhisaṅkhatā	អភិសង្ខតា
abhissanno	អភិស្សន្នោ
abhitthutaguṇo	អភិត្ថុតគុណោ
abhivaditabbaṃ	អភិវទិតព្ពំ
abhivandisuṃ	អភិវន្ទិសុំ
abhivassanti	អភិវស្សន្តិ
abhivinayetiādīsu	អភិវិនយេតិអាទីសុ
abhivādetvāna	អភិវាទេត្វាន
abhiyācito	អភិយាចិតោ
abhiññatthāya	អភិញ្ញត្ថាយ
abhiññā	អភិញ្ញា
abhiññābala	អភិញ្ញាពល
abhiññābalamāhariṃ	អភិញ្ញាពលមាហរិំ
abhiññābalasampanno	អភិញ្ញាពលសម្បន្នោ
abhiññānañca	អភិញ្ញានញ្ច
abhiññāpāramiṃ	អភិញ្ញាបារមិំ
abhiññāsu	អភិញ្ញាសុ
abhiññātā	អភិញ្ញាតា
abhiññāya	អភិញ្ញាយ
abhiññāyo	អភិញ្ញាយោ
abhiṇhaso	អភិណ្ហសោ
abyākataṃ	អព្យាកតំ
abyākato	អព្យាកតោ
abyākatā	អព្យាកតា
abyākatāti	អព្យាកតាតិ
acalo	អចលោ
acchariyaabbhutadhammappaṭisaṃyuttā	អច្ឆរិយអព្ភុតធម្មប្បដិសំយុត្តា
acchariyā	អច្ឆរិយា
acchariyāni	អច្ឆរិយានិ
acetanabhāvena	អចេតនភាវេន
acinteyyāni	អចិន្តេយ្យានិ
acinteyyānipi	អចិន្តេយ្យានិបិ
ada	អទ
adaṃsu	អទំសុ
addasa	អទ្ទស
addhā	អទ្ធា
addhāne	អទ្ធានេ
adhicittasikkhā	អធិចិត្តសិក្ខា
adhigamanidānadesanānidānasampannassa	អធិគមនិទានទេសនានិទានសម្បន្នស្ស
adhigamanidānañca	អធិគមនិទានញ្ច
adhigamanidānaṃ	អធិគមនិទានំ
adhigantvāva	អធិគន្ត្វាវ
adhigatavisesena	អធិគតវិសេសេន
adhigataṃ	អធិគតំ
adhigato	អធិគតោ
adhigatābhidhammo	អធិគតាភិធម្មោ
adhigañchi	អធិគញ្ឆិ
adhigaṇhitvā	អធិគណ្ហិត្វា
adhike	អធិកេ
adhikāpi	អធិកាបិ
adhikārena	អធិការេន
adhikāro	អធិការោ
adhimattadhitimā	អធិមត្តធិតិមា
adhimattagatimā	អធិមត្តគតិមា
adhimattasatimā	អធិមត្តសតិមា
adhipati	អធិបតិ
adhipatipaccayo	អធិបតិបច្ចយោ
adhipaññāsikkhā	អធិបញ្ញាសិក្ខា
adhippeto	អធិប្បេតោ
adhippāyaṃ	អធិប្បាយំ
adhippāyena	អធិប្បាយេន
adhippāyo	អធិប្បាយោ
adhisīlasikkhā	អធិសីលសិក្ខា
adhivāsentassa	អធិវាសេន្តស្ស
adhivāsesi	អធិវាសេសិ
adhiṭṭhahantassa	អធិដ្ឋហន្តស្ស
adhiṭṭhānapāramitā	អធិដ្ឋានបារមិតា
adhiṭṭhānapāramiṃ	អធិដ្ឋានបារមិំ
adhiṭṭhāne	អធិដ្ឋានេ
adhiṭṭhāniddhi	អធិដ្ឋានិទ្ធិ
adhiṭṭhāya	អធិដ្ឋាយ
adho	អធោ
adhokato	អធោកតោ
adhomukhaṭhapitaudakaghaṭā	អធោមុខឋបិតឧទកឃដា
advejjhamānaso	អទ្វេជ្ឈមានសោ
advejjhavacano	អទ្វេជ្ឈវចនោ
adāsi	អទាសិ
agamāsi	អគមាសិ
aggahesuṃ	អគ្គហេសុំ
aggahetvā	អគ្គហេត្វា
aggahetvāna	អគ្គហេត្វាន
aggaphalasukhanti	អគ្គផលសុខន្តិ
aggaphale	អគ្គផលេ
aggasāvakassa	អគ្គសាវកស្ស
aggasāvakā	អគ្គសាវកា
aggasāvikā	អគ្គសាវិកា
aggaḷadānaṃ	អគ្គឡទានំ
aggidatto	អគ្គិទត្តោ
aggijālaṃ	អគ្គិជាលំ
aggikkhandhova	អគ្គិក្ខន្ធោវ
aggisālāyaṃ	អគ្គិសាលាយំ
aggā	អគ្គា
aggī	អគ្គី
agāmake	អគាមកេ
ahampi	អហម្បិ
ahañhi	អហញ្ហិ
ahaṃ	អហំ
ahesuṃ	អហេសុំ
ahitāya	អហិតាយ
ahosi	អហោសិ
ahosīti	អហោសីតិ
ahu	អហុ
ajapālamucalindarājāyatanesu	អជបាលមុចលិន្ទរាជាយតនេសុ
ajapālanigrodharukkhamūle	អជបាលនិគ្រោធរុក្ខមូលេ
ajaṭākāsaṃ	អជដាកាសំ
ajinacammaṃ	អជិនចម្មំ
ajito	អជិតោ
ajja	អជ្ជ
ajjapetaṃ	អជ្ជបេតំ
ajjhesanaṃ	អជ្ឈេសនំ
ajjhogāhetvā	អជ្ឈោគាហេត្វា
ajjhositabbaṃ	អជ្ឈោសិតព្ពំ
ajjhotthaṭaṃ	អជ្ឈោត្ថដំ
ajjhācārapaṭipakkhabhūto	អជ្ឈាចារបដិបក្ខភូតោ
ajjhāsayaṃ	អជ្ឈាសយំ
ajjunarukkho	អជ្ជុនរុក្ខោ
ajjāpi	អជ្ជាបិ
ajānanasippaṃ	អជាននសិប្បំ
ajānanto	អជានន្តោ
ajānitvāpi	អជានិត្វាបិ
ajātipicchitabbakaṃ	អជាតិបិច្ឆិតព្ពកំ
akathetvā	អកថេត្វា
akatvā	អកត្វា
akilamatthaṃ	អកិលមត្ថំ
akittibrāhmaṇakāle	អកិត្តិព្រាហ្មណកាលេ
akkamittha	អក្កមិត្ថ
akkamitvā	អក្កមិត្វា
akkharāni	អក្ខរានិ
akkhitto	អក្ខិត្តោ
akkhātanti	អក្ខាតន្តិ
akkhātaṃ	អក្ខាតំ
akkhāto	អក្ខាតោ
akkhātoti	អក្ខាតោតិ
akkhīnañca	អក្ខីនញ្ច
akkhīni	អក្ខីនិ
akusalato	អកុសលតោ
akusalavipākato	អកុសលវិបាកតោ
akusalaṃ	អកុសលំ
akusalā	អកុសលា
akāraṇaṃ	អការណំ
akāsi	អកាសិ
alabbhaneyyapatiṭṭhañca	អលព្ភនេយ្យបតិដ្ឋញ្ច
alabbhaneyyapatiṭṭhā	អលព្ភនេយ្យបតិដ្ឋា
alabhiṃ	អលភិំ
alagaddagavesī	អលគទ្ទគវេសី
alagaddapariyesanaṃ	អលគទ្ទបរិយេសនំ
alagaddassa	អលគទ្ទស្ស
alagaddatthiko	អលគទ្ទត្ថិកោ
alagaddaṃ	អលគទ្ទំ
alagaddo	អលគទ្ទោ
alagaddūpamā	អលគទ្ទូបមា
alaṅkatacaṅkamassa	អលង្កតចង្កមស្ស
alaṅkatapaṭiyatto	អលង្កតបដិយត្តោ
alīnasattukumārakāleti	អលីនសត្តុកុមារកាលេតិ
amaccagaṇaparivuto	អមច្ចគណបរិវុតោ
amacco	អមច្ចោ
amakkhetvāva	អមក្ខេត្វាវ
amaravatiyā	អមរវតិយា
amaravatī	អមរវតី
amatantaḷe	អមតន្តឡេ
amatappakāsano	អមតប្បកាសនោ
amatapānaṃ	អមតបានំ
amatassa	អមតស្ស
amataṃ	អមតំ
ambare	អម្ពរេ
amhe	អម្ហេ
amhākaṃ	អម្ហាកំ
amitabhogaṃ	អមិតភោគំ
amitā	អមិតា
amoghavacanā	អមោឃវចនា
anamataggova	អនមតគ្គោវ
anantamaparimāṇaṃ	អនន្តមបរិមាណំ
anantarapaccayo	អនន្តរបច្ចយោ
anantayasaṃ	អនន្តយសំ
anantaṃ	អនន្តំ
ananto	អនន្តោ
anantā	អនន្តា
ananucchavikena	អននុច្ឆវិកេន
anapaloketvā	អនបលោកេត្វា
anapekkhabhāvo	អនបេក្ខភាវោ
anapekkho	អនបេក្ខោ
anapekkhā	អនបេក្ខា
anativattentassa	អនតិវត្តេន្តស្ស
anatthaṅgamiteyeva	អនត្ថង្គមិតេយេវ
anatthiko	អនត្ថិកោ
anatthikā	អនត្ថិកា
anavajjapiṇḍapariyesanabhāvo	អនវជ្ជបិណ្ឌបរិយេសនភាវោ
anavajjasaññī	អនវជ្ជសញ្ញី
anaññātaññassāmītindriyaṃ	អនញ្ញាតញ្ញស្សាមីតិន្ទ្រិយំ
andhakāravelāyaṃ	អន្ធការវេលាយំ
andhakāraṃ	អន្ធការំ
andugharaṃ	អន្ទុឃរំ
andughare	អន្ទុឃរេ
anekajjhāsayānusayacariyādhimuttikā	អនេកជ្ឈាសយានុសយចរិយាធិមុត្តិកា
anekakoṭisatasahassānaṃ	អនេកកោដិសតសហស្សានំ
anekappakāraṃ	អនេកប្បការំ
anekehi	អនេកេហិ
anekesu	អនេកេសុ
anekānusandhikaṃ	អនេកានុសន្ធិកំ
anibbisaṃ	អនិព្ពិសំ
aniccato	អនិច្ចតោ
animisasattāhaṃ	អនិមិសសត្តាហំ
animisehi	អនិមិសេហិ
annapānasamāyutaṃ	អន្នបានសមាយុតំ
annapānena	អន្នបានេន
anojapupphadāmasadisaṃ	អនោជបុប្ផទាមសទិសំ
anomadassī	អនោមទស្សី
anomaṃ	អនោមំ
anomo	អនោមោ
anomā	អនោមា
anomānadītīre	អនោមានទីតីរេ
anotattadahatīre	អនោតត្តទហតីរេ
anotattadahaṃ	អនោតត្តទហំ
anotattadahe	អនោតត្តទហេ
antalikkhe	អន្តលិក្ខេ
antamaso	អន្តមសោ
antarantena	អន្តរន្តេន
antare	អន្តរេ
antarāmagge	អន្តរាមគ្គេ
antarāpatti	អន្តរាបត្តិ
antarāye	អន្តរាយេ
antarāyikā	អន្តរាយិកា
antarāyāyāti	អន្តរាយាយាតិ
antesu	អន្តេសុ
anto	អន្តោ
antopaṇṇasālāyaṃ	អន្តោបណ្ណសាលាយំ
antorukkhatā	អន្តោរុក្ខតា
anubhavamāno	អនុភវមានោ
anubhavanto	អនុភវន្តោ
anucchavikaṃ	អនុច្ឆវិកំ
anucchavikesu	អនុច្ឆវិកេសុ
anuciṇṇaṃ	អនុចិណ្ណំ
anukkamena	អនុក្កមេន
anulomamhi	អនុលោមម្ហិ
anulomapaccanīyamhi	អនុលោមបច្ចនីយម្ហិ
anulomapaccanīye	អនុលោមបច្ចនីយេ
anulomapaccanīyepi	អនុលោមបច្ចនីយេបិ
anulomapaṭilomasaṅkhepavitthārādivasena	អនុលោមបដិលោមសង្ខេបវិត្ថារាទិវសេន
anulomapaṭṭhāne	អនុលោមបដ្ឋានេ
anulome	អនុលោមេ
anulomiko	អនុលោមិកោ
anumodanaṃ	អនុមោទនំ
